Cod_setor,Situacao_setor,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,homens,mulheres
250750705000685,1,51,84,77,38,12,11,8,0,1,0,0,0,0,51,46,17,3,1,2,11,18,9,7,6,1,8,7,5,0,0,0,0,4,5,1,1,0,0,402,83
250750705000686,1,45,56,36,17,8,5,9,3,0,0,0,0,0,42,22,4,0,0,0,34,41,34,28,11,11,12,27,18,7,3,1,0,7,3,1,0,0,0,247,238
250750705000687,1,47,71,60,33,16,5,10,3,0,0,0,0,0,44,35,12,6,0,1,23,20,18,9,8,6,13,16,3,2,1,1,0,7,4,2,0,0,0,343,133
250750705000688,1,32,54,46,23,10,8,6,1,0,0,0,0,0,31,27,13,2,2,0,31,41,32,15,8,8,16,24,15,5,2,0,0,7,6,3,1,0,1,255,215
250750705000689,1,42,57,62,21,10,11,14,7,0,0,0,0,0,35,35,15,3,1,0,24,26,23,10,3,11,6,18,12,5,0,0,0,6,0,3,0,0,0,313,147
250750705000690,4,23,15,33,11,9,5,4,1,0,0,0,0,0,22,6,7,2,1,0,10,6,11,6,3,3,3,5,1,1,1,0,0,5,2,2,0,0,0,139,59
250750705000691,1,4,4,8,7,4,1,1,0,0,0,0,0,0,4,3,2,0,1,0,3,0,3,1,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,39,13
250750705000692,1,42,54,49,26,8,5,15,3,0,0,0,0,0,39,25,11,3,0,0,18,17,15,4,4,4,13,12,6,3,0,0,0,6,0,1,0,0,0,280,103
250750705000693,1,38,41,37,15,8,3,14,3,0,0,0,0,0,35,17,3,1,0,0,25,15,14,6,5,5,12,19,6,2,0,0,0,6,3,0,0,0,0,215,118
250750705000694,1,44,53,52,32,9,4,20,3,0,0,0,0,0,41,22,17,2,0,0,24,30,18,8,5,6,10,16,16,5,0,0,1,8,4,2,2,0,0,299,155
250750705000695,1,36,73,64,19,6,6,26,2,0,0,0,0,0,34,42,13,3,2,0,41,30,21,10,4,1,16,28,14,0,0,2,0,13,3,5,0,0,0,326,188
250750705000696,1,37,55,46,14,7,3,28,1,1,0,0,0,0,36,25,11,0,0,0,32,25,25,10,6,4,21,21,5,6,0,0,0,11,4,0,0,0,0,264,170
250750705000697,1,42,54,48,20,5,7,25,5,0,0,0,0,0,37,20,14,3,1,1,24,18,19,6,3,2,10,13,6,6,1,0,0,11,2,0,0,0,0,282,121
250750705000698,1,27,28,37,17,8,1,6,1,0,0,0,0,0,26,11,9,4,0,0,9,6,6,4,1,1,7,4,1,0,0,1,0,5,2,1,1,0,0,175,49
250750705000699,1,24,39,33,11,8,6,15,2,0,0,0,0,0,22,14,9,0,2,0,13,9,13,4,3,0,4,10,1,3,0,0,0,3,2,1,0,0,0,185,66
250750705000700,1,23,34,36,15,6,6,16,2,1,0,0,0,0,21,11,9,0,0,1,18,15,23,13,5,9,8,11,3,6,0,0,0,7,5,0,0,0,0,181,123
250750705000701,1,16,28,24,26,11,10,12,3,0,0,1,0,0,13,8,0,4,0,1,18,18,22,15,15,13,10,12,4,8,1,0,0,6,2,0,2,0,0,157,146
250750705000702,1,8,19,11,10,5,6,13,2,0,0,0,0,0,6,4,2,0,0,0,19,20,21,9,5,7,2,15,9,4,0,0,0,4,2,0,0,0,0,86,117
250750705000703,1,13,42,42,17,8,3,7,1,0,0,0,0,0,12,18,8,2,0,0,17,15,13,4,3,3,17,11,5,2,0,0,0,6,2,2,1,0,0,173,101
250750705000704,1,15,18,32,13,1,3,11,3,0,0,0,0,0,12,13,8,2,0,0,25,32,23,12,5,6,6,17,10,2,2,0,0,8,2,1,0,0,0,131,151
250750705000705,1,8,16,23,11,5,6,4,1,1,0,0,0,0,7,8,5,0,0,0,33,31,31,15,10,4,12,19,10,2,2,0,0,14,5,2,1,0,0,95,191
250750705000706,1,22,28,61,30,9,2,6,2,1,0,0,0,0,20,11,11,6,1,1,20,14,12,6,3,2,13,14,5,2,0,1,0,6,4,0,0,0,1,211,103
250750705000707,1,14,10,12,10,5,2,7,0,0,0,0,0,0,14,4,4,2,1,0,15,13,12,7,1,1,3,10,4,1,0,0,0,5,3,0,0,0,0,85,75
250750705000708,1,21,42,50,24,11,3,8,0,0,0,0,0,0,21,22,7,4,1,0,26,30,18,3,3,3,10,17,4,3,0,0,0,9,5,1,0,0,0,214,132
250750705000709,1,17,27,38,23,5,5,2,1,1,0,0,0,0,16,10,7,5,0,1,13,18,12,4,2,1,7,7,5,0,0,0,0,6,7,1,0,0,0,158,83
250750705000710,1,18,35,38,23,13,6,3,0,0,1,0,0,0,18,20,7,3,0,0,17,17,22,8,0,1,9,10,7,1,1,0,0,7,4,2,1,0,0,185,107
250750705000711,1,24,26,30,9,2,2,24,3,1,0,0,0,0,21,14,5,6,0,0,37,40,11,4,5,2,26,19,10,2,0,0,0,18,12,2,0,1,0,167,189
250750705000712,1,30,18,37,20,9,11,19,2,0,0,0,0,0,28,11,13,7,1,0,25,19,9,6,4,1,22,10,5,0,0,0,0,15,5,0,0,0,0,206,121
250750705000713,1,15,24,41,15,7,4,5,0,0,0,0,0,0,15,18,9,3,1,0,21,16,16,1,1,3,13,9,7,2,0,0,0,12,0,5,0,0,0,157,106
250750705000714,1,33,39,53,16,3,2,13,1,2,0,0,0,0,32,22,15,1,0,0,42,35,13,7,1,3,20,24,9,2,0,0,0,18,10,0,0,0,0,232,184
250750705000715,1,57,46,35,14,5,1,22,6,1,0,0,0,0,51,31,8,4,0,0,20,22,10,8,3,0,15,9,7,2,0,0,0,11,5,2,1,0,0,281,115
250750705000716,1,52,75,66,44,16,9,31,6,2,0,0,0,0,46,33,23,6,1,1,28,28,22,6,6,4,13,20,6,2,1,0,0,8,7,0,1,0,0,411,152
250750705000717,1,19,23,17,17,3,1,13,2,0,0,0,0,0,17,11,6,3,0,0,15,25,15,0,2,1,6,7,5,4,0,0,0,8,7,1,0,0,0,132,96
250750705000718,1,25,38,29,12,11,0,18,2,0,0,0,0,0,23,24,4,2,0,0,23,18,15,7,4,3,19,10,3,2,2,0,0,13,5,1,0,0,0,188,125
250750705000719,1,21,32,27,21,8,4,14,6,2,0,0,1,1,15,14,7,1,0,0,16,22,7,4,0,1,6,14,9,2,0,0,0,2,6,0,0,0,0,174,89
250750705000720,1,21,26,31,14,12,3,8,2,1,0,0,0,0,19,10,6,2,3,0,32,16,17,6,2,1,13,22,7,4,0,0,0,10,2,3,1,0,0,158,136
250750705000721,1,45,41,33,12,5,2,14,5,2,0,0,0,0,40,15,7,1,0,0,10,17,9,1,1,1,8,5,3,1,0,0,0,5,5,0,0,0,1,222,67
250750705000722,1,34,47,31,10,8,4,16,4,2,0,0,0,0,30,21,9,0,1,0,21,16,9,0,0,0,7,11,5,3,0,0,0,10,4,0,0,0,0,217,86
250750705000723,1,26,38,34,12,4,3,14,3,0,0,0,0,0,23,17,5,3,2,0,21,8,11,3,3,1,13,12,2,0,0,0,0,9,2,1,1,0,0,184,87
250750705000724,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4
250750705000725,1,27,25,21,14,4,3,15,9,0,0,0,0,0,18,12,4,3,0,0,18,8,11,4,0,1,12,8,2,2,0,0,0,10,2,1,0,0,0,155,79
250750705000726,1,25,19,9,1,0,0,19,6,1,0,0,0,0,19,10,1,1,0,0,34,26,8,0,0,0,19,22,4,1,0,0,0,12,6,1,0,0,0,111,133
250750705000727,1,20,18,15,7,3,4,13,3,0,1,0,0,0,17,12,3,1,1,1,49,32,22,9,4,9,17,28,11,2,0,0,0,21,4,1,0,0,0,119,209
250750705000728,1,33,26,41,15,8,3,9,2,1,0,1,0,0,31,12,11,3,0,0,36,24,13,13,5,4,17,21,8,1,0,0,0,15,5,1,0,0,0,196,163
250750705000729,1,19,20,24,17,6,2,7,2,0,1,0,0,0,17,11,11,6,0,0,23,31,23,14,0,2,11,11,9,2,1,0,0,12,2,1,2,0,0,143,144
250750705000730,1,43,54,37,26,7,4,12,6,2,0,0,0,0,37,27,8,4,0,0,33,28,23,8,5,5,10,20,9,5,0,0,0,13,7,2,0,0,0,267,168
250750705000731,1,34,42,49,21,5,3,22,2,2,0,0,0,0,32,23,10,3,1,0,47,28,20,8,4,2,16,28,11,4,0,0,0,19,4,1,0,1,0,249,193
250750705000732,1,43,48,49,26,9,2,6,1,1,0,0,0,0,42,27,18,6,1,0,23,18,12,1,1,0,12,14,2,2,0,0,0,9,4,4,0,0,0,279,102
250750705000733,1,24,14,38,21,17,5,7,2,1,0,0,0,0,22,6,10,3,1,0,14,12,13,5,0,2,12,6,1,1,1,0,0,8,4,0,0,0,0,171,79
250750705000734,1,17,20,29,17,7,4,4,2,1,0,0,0,0,15,9,8,1,0,0,31,13,19,2,1,0,14,18,4,3,0,0,0,13,4,1,0,1,0,134,124
250750705000735,1,23,26,47,16,10,6,5,2,0,0,0,0,0,21,11,8,1,1,0,27,25,14,16,9,4,11,11,6,4,0,0,0,16,3,1,1,0,0,177,148
250750705000736,1,10,16,28,9,6,8,4,0,0,0,0,0,0,10,9,7,2,1,2,15,19,24,11,2,4,6,9,2,5,0,0,0,6,6,5,1,0,0,112,115
250750705000737,1,19,43,47,26,6,7,8,6,2,0,0,0,0,13,16,7,3,0,0,16,19,19,9,7,3,5,10,6,5,0,0,0,6,2,0,0,0,0,203,107
250750705000738,1,22,28,35,18,6,6,6,3,0,0,0,0,0,19,15,9,3,0,0,13,12,10,7,4,1,12,4,2,0,1,0,0,9,2,1,0,0,0,170,78
250750705000739,1,14,26,46,21,5,2,15,3,0,1,0,0,0,11,12,12,0,0,0,20,33,24,16,3,4,9,13,5,6,0,0,0,7,4,2,2,0,0,168,148
250750705000740,1,17,17,25,8,3,1,3,1,0,0,0,0,0,16,6,7,0,0,0,15,10,15,4,3,1,5,11,3,3,0,0,0,4,2,2,0,0,0,104,78
250750705000741,1,50,54,66,31,6,13,24,5,1,0,0,0,0,45,27,10,6,0,0,33,26,8,9,6,4,10,19,11,0,0,1,0,14,3,0,0,0,0,338,144
250750705000742,1,29,38,50,27,9,8,10,3,0,0,0,0,0,26,18,11,2,2,1,19,14,9,3,0,4,8,11,2,0,0,0,0,8,7,2,0,0,0,234,87
250750705000743,1,14,20,16,7,11,7,5,4,2,0,0,0,0,10,10,2,2,0,1,14,13,15,1,5,6,7,12,4,4,0,1,0,2,0,0,0,0,0,111,84
250750705000744,1,16,23,32,11,5,4,8,0,0,0,0,0,0,16,16,6,4,0,0,20,16,10,5,4,1,10,8,4,1,0,0,0,12,4,1,2,0,0,141,98
250750705000745,1,30,45,47,17,6,10,11,1,0,1,0,0,0,29,17,16,2,0,0,16,12,15,11,4,5,14,14,4,6,0,1,0,2,2,0,1,0,0,232,107
250750705000746,1,34,21,38,23,0,6,12,3,1,0,0,0,0,31,5,5,5,0,1,32,30,22,13,1,1,13,20,9,4,0,0,0,12,6,3,0,0,0,185,166
250750705000747,1,14,32,33,18,3,2,13,0,0,0,0,0,0,14,18,10,8,1,0,23,19,8,4,1,0,25,14,6,0,0,0,0,9,4,0,0,0,0,166,113
250750705000748,1,24,37,29,13,5,5,13,5,1,0,0,0,0,19,14,7,1,1,0,24,22,16,4,3,0,15,13,3,0,0,0,0,11,7,1,0,0,0,174,119
250750705000749,1,18,43,42,23,9,6,6,2,0,0,0,0,0,16,17,7,5,0,0,30,29,14,13,4,1,5,15,11,2,1,0,0,15,3,1,0,1,0,194,145
250750705000750,1,48,66,81,29,11,8,11,2,0,0,0,0,0,46,30,16,6,1,0,30,20,22,7,5,6,15,21,5,2,1,0,0,9,4,2,0,0,0,355,149
250750705000751,1,28,26,23,12,5,7,9,10,3,0,0,0,0,18,8,4,0,0,0,34,54,49,31,11,10,10,25,25,12,3,1,0,9,3,3,0,1,0,153,281
250750705000752,1,34,39,26,26,12,11,11,4,1,0,0,0,0,30,20,7,2,1,1,29,37,34,24,9,14,14,20,21,9,1,1,0,9,3,1,0,0,0,225,226
250750705000753,1,16,33,33,24,10,6,16,2,2,0,0,0,0,14,8,8,2,1,1,25,39,52,28,11,13,10,20,15,11,4,1,0,5,5,3,0,0,0,176,242
250750705000754,1,23,25,46,17,11,6,18,3,0,1,0,0,0,20,13,8,2,1,0,31,42,42,28,16,14,8,19,6,6,1,0,0,12,11,2,0,0,0,194,238
250750705000755,1,26,37,26,30,15,4,12,1,1,0,0,0,0,25,19,6,1,0,0,17,15,19,6,2,3,4,12,3,8,0,0,0,5,1,0,0,0,1,203,96
250750705000756,1,16,21,26,15,7,5,16,2,0,0,0,0,0,14,8,2,3,1,0,21,40,21,12,5,5,19,15,12,3,3,0,0,6,3,0,0,0,0,136,165
250750705000757,1,34,60,46,19,8,5,15,1,0,0,0,0,0,33,19,10,0,0,0,17,18,16,13,4,2,15,11,8,2,1,1,0,6,3,2,1,0,0,250,120
250750705000758,1,48,65,44,16,2,2,12,1,1,0,0,0,0,47,30,8,1,0,0,38,46,22,11,6,6,10,23,16,0,3,0,0,15,7,2,0,0,0,277,205
250750705000759,1,50,79,78,26,11,8,13,2,3,0,0,0,0,48,40,20,6,0,0,12,21,18,11,5,0,5,10,5,5,0,1,0,2,3,2,0,0,0,384,100
250750705000760,1,28,31,53,22,13,5,10,0,0,1,0,0,0,28,16,14,2,0,0,19,32,18,16,4,6,7,13,12,5,1,0,0,6,6,2,0,0,0,223,147
250750705000761,1,39,51,43,20,6,8,10,2,0,0,0,0,0,37,18,9,3,1,0,22,31,21,10,3,2,13,16,11,2,0,0,0,6,3,1,1,0,0,247,142
250750705000762,1,22,35,40,19,3,5,12,2,0,0,0,0,0,20,15,9,5,0,0,17,13,15,8,7,5,13,12,7,0,1,0,0,5,1,0,0,0,0,187,104
250750705000763,1,34,60,48,29,11,9,12,2,1,0,0,0,0,32,22,10,3,1,0,20,17,12,7,3,0,8,10,6,2,0,0,0,10,2,1,0,0,0,274,98
250750705000764,1,33,36,19,18,5,2,12,3,1,0,0,0,0,30,15,3,2,1,0,34,43,60,36,15,9,4,29,21,12,2,2,0,5,4,1,0,0,0,180,277
250750705000765,1,37,46,47,23,3,3,11,2,1,0,1,0,0,35,26,15,4,1,0,24,13,17,9,0,0,26,12,2,2,1,0,0,12,4,2,0,0,0,255,124
250750705000766,1,24,19,27,11,3,3,26,2,1,0,0,0,0,22,11,11,1,0,0,25,9,9,0,1,1,21,8,1,0,0,0,0,17,4,3,0,0,0,161,99
250750705000767,1,36,31,34,11,10,2,29,2,1,0,0,0,0,34,11,10,1,1,0,29,16,13,8,1,0,28,13,4,1,0,0,0,16,4,1,0,0,0,213,134
250750705000768,1,23,35,31,16,6,3,6,2,0,0,0,0,0,21,20,9,3,1,0,15,8,9,6,0,1,12,5,1,0,0,0,0,10,2,0,0,0,0,176,69
250750705000769,1,28,18,25,15,1,0,1,2,0,0,0,0,0,26,7,8,3,0,0,15,13,3,0,0,0,10,7,4,0,0,0,0,8,4,0,0,0,0,134,64
250750705000770,1,20,23,24,11,2,1,7,0,0,0,0,0,0,20,12,6,2,0,0,23,27,26,9,4,1,29,16,10,5,1,0,0,7,8,4,1,0,0,128,171
250750705000771,1,19,14,12,6,2,2,18,0,0,0,0,0,0,19,9,4,0,0,0,11,9,6,0,0,0,24,4,1,0,0,0,0,7,4,1,0,0,0,105,67
250750705000772,1,24,9,9,4,1,1,13,6,1,0,0,0,0,18,5,3,1,0,0,30,22,13,3,1,2,20,17,4,1,0,0,0,13,4,0,0,0,0,95,130
250750705000773,1,25,31,21,13,2,2,14,5,2,0,0,0,0,20,13,1,0,0,1,40,22,12,2,1,2,21,28,5,2,0,0,0,12,8,2,1,0,0,150,158
250750705000774,1,27,37,27,15,1,1,8,4,0,0,0,0,0,23,19,6,0,0,0,39,37,22,3,1,0,20,17,9,0,0,0,0,22,9,0,0,0,0,168,179
250750705000775,1,21,28,26,20,6,5,8,2,0,0,0,0,0,19,13,9,2,0,0,21,23,16,6,8,1,7,17,6,3,0,0,0,4,5,2,1,1,0,159,121
250750705000776,1,23,16,28,9,5,3,13,2,1,0,0,0,0,21,8,4,0,0,0,29,13,14,5,5,2,14,13,7,3,0,0,0,16,1,1,1,0,0,133,124
250750705000777,1,15,27,36,10,4,6,10,2,0,0,0,0,0,13,12,6,2,0,1,19,36,21,9,2,2,9,12,19,3,0,0,0,7,1,0,0,0,0,144,140
250750705000778,1,36,59,43,27,10,8,10,3,0,0,0,0,0,33,31,12,4,1,0,54,42,34,20,12,6,8,32,10,5,5,0,0,22,9,4,1,0,0,277,264
250750705000779,1,19,44,53,23,11,7,7,2,0,0,0,0,0,17,22,12,2,0,1,34,37,37,22,10,5,13,20,11,8,3,1,0,14,3,1,1,0,0,220,220
250750705000780,1,30,37,38,18,12,6,7,4,0,0,0,0,0,26,19,7,1,1,0,46,50,46,16,9,4,8,33,25,8,0,0,0,13,6,0,0,0,0,206,264
250750705000781,1,40,53,54,30,9,14,14,1,0,0,0,0,0,39,29,8,5,0,0,10,16,15,7,2,6,5,7,4,3,1,0,1,3,1,0,0,0,0,296,81
250750705000782,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,4
250750705000783,1,11,19,22,17,4,3,12,0,1,0,0,0,0,11,11,4,0,1,0,15,10,5,4,1,1,14,12,3,0,0,0,0,3,3,0,1,0,0,116,72
250750705000784,1,21,28,35,12,3,2,16,2,0,0,0,0,0,19,13,12,0,0,0,23,22,16,3,1,0,22,15,6,4,1,0,0,8,5,2,0,0,0,163,128
250750705000785,1,33,26,27,5,2,2,26,5,0,0,0,0,0,28,11,5,0,0,0,32,22,6,8,1,0,22,17,3,0,0,0,0,15,5,1,0,0,0,170,132
250750705000786,1,18,25,20,5,1,1,12,2,0,0,0,0,0,16,13,6,1,0,0,8,17,7,3,0,0,19,3,8,0,0,0,0,5,2,0,0,0,0,120,72
250750705000787,1,23,17,26,12,4,2,5,2,0,0,0,0,0,21,9,6,0,0,0,16,8,3,1,0,0,2,8,2,1,0,0,0,8,1,0,0,0,0,127,50
250750705000788,1,18,22,28,15,4,6,6,1,0,0,0,0,0,17,14,8,0,0,0,12,16,12,8,4,6,6,7,8,1,0,0,0,5,1,1,0,0,0,139,87
250750705000789,1,34,31,19,3,3,0,8,4,1,0,0,0,0,30,18,4,0,0,0,30,21,9,1,2,0,23,18,9,1,0,0,0,12,5,2,0,0,0,155,133
250750705000790,1,17,17,21,13,4,2,3,2,1,0,0,0,0,15,7,9,3,0,0,10,11,9,2,3,1,7,4,4,1,0,0,0,6,2,0,1,0,0,114,61
250750705000791,1,22,24,33,16,3,3,5,2,0,0,0,0,0,20,11,12,2,0,0,23,25,22,10,3,3,13,19,9,5,0,0,0,4,3,2,0,0,0,153,141
250750705000792,1,37,42,15,8,0,0,17,9,1,0,0,0,0,28,20,8,2,0,0,52,30,15,6,2,1,28,33,13,1,1,0,0,19,4,1,0,0,0,187,206
250750705000793,1,19,25,53,23,5,9,10,0,0,0,0,0,0,19,13,12,4,0,0,16,22,17,7,2,3,6,8,7,0,0,0,0,8,3,3,0,0,0,192,102
250750705000794,1,38,39,34,17,5,4,8,2,2,0,0,0,0,36,18,4,3,0,1,26,30,26,15,6,5,16,14,12,4,1,1,0,12,8,2,0,0,0,211,178
250750705000795,1,20,47,42,26,8,4,2,1,0,0,0,0,0,19,23,7,5,1,0,11,6,14,4,1,5,1,6,0,0,0,0,0,5,2,3,0,0,0,205,58
250750705000796,1,29,42,43,12,6,4,12,3,0,1,0,0,0,26,22,9,0,0,0,18,12,8,7,2,3,5,6,5,1,3,0,0,12,3,0,0,0,0,209,85
250750705000797,1,11,14,10,8,2,1,5,1,0,1,0,0,0,10,5,1,1,0,0,11,23,24,7,5,3,2,9,14,5,1,0,0,2,0,0,0,0,0,70,106
250750705000798,1,30,40,37,15,2,2,7,1,0,0,0,0,0,29,23,5,2,0,0,18,14,4,0,1,0,7,10,3,0,0,0,0,8,3,0,0,0,0,193,68
250750705000799,1,32,45,26,10,2,3,3,0,0,0,0,0,0,32,17,8,3,0,0,14,15,17,4,0,1,2,8,3,2,0,0,0,6,5,2,0,0,0,181,79
250750705000800,1,24,35,43,17,8,5,6,0,0,0,0,0,0,24,19,6,4,0,0,20,25,8,4,1,1,13,12,8,3,0,0,0,8,6,0,0,0,0,191,109
250750705000801,1,15,37,31,7,4,2,3,0,0,0,0,0,0,15,17,10,0,0,0,11,11,11,8,0,2,2,8,2,3,0,0,0,3,3,0,0,0,0,141,64
250750705000802,1,40,36,36,16,4,4,9,2,1,0,0,0,0,38,16,5,4,0,0,27,25,28,5,5,1,8,20,6,7,1,0,0,7,4,3,0,0,0,211,147
250750705000803,1,21,40,32,16,5,1,4,0,0,0,0,0,0,21,19,9,0,0,0,18,20,27,12,3,1,10,14,6,6,1,0,0,4,4,1,0,0,0,168,127
250750705000804,1,71,87,53,18,8,3,13,5,2,1,0,0,0,66,38,12,2,0,0,31,20,9,3,2,3,12,13,7,1,0,0,0,18,3,1,1,1,0,379,125
250750705000805,1,19,34,35,17,8,8,9,0,1,1,0,0,0,19,15,7,1,0,0,17,28,19,11,4,2,5,13,12,2,1,0,0,4,5,2,0,0,0,174,125
250750705000806,1,23,38,33,20,8,6,12,1,4,1,0,0,0,22,12,11,2,0,0,23,18,15,6,2,7,14,14,4,4,1,0,0,9,5,0,0,0,0,193,122
250750705000807,1,49,57,48,17,7,3,17,6,1,0,0,0,0,43,24,10,1,2,0,38,32,27,14,0,8,7,24,9,3,2,0,0,14,2,1,0,0,0,285,181
250750705000808,1,23,25,23,6,4,3,14,1,0,0,0,0,0,22,11,6,1,0,0,20,29,28,6,3,4,7,12,10,4,1,0,0,8,2,0,1,0,0,139,135
250750705000809,1,19,39,33,14,7,0,12,1,0,0,0,0,0,18,20,13,1,0,0,20,20,23,6,3,3,7,11,12,9,0,0,0,9,5,3,0,0,0,177,131
250750705000810,1,34,46,35,10,1,0,18,4,0,0,0,0,0,30,25,4,4,0,0,41,22,10,1,1,1,28,23,5,0,0,0,0,18,7,2,0,0,0,211,159
250750705000811,1,31,29,33,20,9,4,10,2,1,0,0,0,0,29,15,8,2,0,0,15,12,13,6,6,1,6,12,2,3,0,0,0,3,1,0,1,0,0,193,81
250750705000812,1,34,48,43,18,9,7,6,2,1,0,0,0,0,32,25,13,2,1,0,18,29,22,8,3,4,12,6,10,2,0,0,0,12,2,0,1,0,0,241,129
250750705000813,1,18,19,14,14,6,2,5,1,0,0,0,0,0,17,12,5,2,1,0,6,8,2,1,0,0,5,4,1,0,0,0,0,2,4,1,0,0,0,116,34
250750705000814,1,28,32,33,30,5,8,7,4,0,0,0,0,0,24,18,13,4,0,0,23,19,18,7,4,3,13,13,3,4,0,0,0,10,4,1,1,0,0,206,123
250750705000815,1,29,22,22,15,0,1,12,0,1,0,0,0,0,29,9,6,4,0,0,12,12,5,3,0,1,8,3,5,0,0,0,0,9,2,1,0,0,0,150,61
250750705000816,1,33,50,35,17,5,1,18,3,1,0,0,0,0,30,26,8,1,0,0,29,16,16,4,0,1,16,20,4,4,0,0,0,9,6,0,0,0,0,228,125
250750705000817,1,22,21,25,11,2,1,11,5,0,0,0,0,0,17,8,5,4,0,0,35,30,13,3,2,3,18,24,13,2,0,0,0,11,3,0,0,0,0,132,157
250750705000818,1,23,16,16,5,1,0,9,5,0,0,0,0,0,18,8,1,1,0,0,22,23,13,5,1,0,11,10,4,2,1,0,0,12,6,2,0,0,0,103,112
250750705000819,1,27,18,15,6,0,0,5,2,0,0,0,0,0,25,11,3,1,0,0,17,13,8,2,0,0,18,8,1,2,0,0,0,9,4,0,0,0,0,113,82
250750705000820,1,17,26,25,8,3,1,7,1,2,0,0,0,0,16,13,7,2,0,0,41,36,22,6,3,0,15,29,16,2,0,0,0,12,9,1,0,0,0,128,192
250750705000821,1,33,27,23,9,4,4,36,5,0,0,0,0,0,28,17,4,1,1,1,43,15,8,7,3,1,49,23,2,1,0,0,0,20,7,4,0,0,0,193,183
250750705000822,1,28,31,22,14,7,2,6,2,1,0,0,0,0,26,15,1,4,0,0,17,8,5,2,1,0,20,9,1,1,0,0,0,8,4,0,0,0,0,159,76
250750705000823,1,31,27,30,12,5,0,40,7,1,1,0,0,0,24,14,11,3,2,0,33,23,9,6,2,0,38,15,7,1,2,0,0,18,8,0,0,1,0,208,163
250750705000824,1,10,26,16,15,5,4,3,0,0,0,0,0,0,10,8,3,3,0,1,8,7,10,4,0,3,2,6,2,3,0,0,0,2,0,0,0,0,0,104,47
250750705000825,1,12,21,33,10,4,2,1,1,0,0,0,0,0,11,11,7,5,0,0,9,10,9,2,5,0,4,6,5,2,0,0,0,3,1,2,0,0,0,118,58
250750705000826,1,21,22,24,17,6,5,5,1,1,0,0,0,0,20,7,6,3,0,0,14,23,14,5,2,6,8,8,7,3,1,0,0,6,5,0,0,0,0,138,102
250750705000827,1,16,35,25,12,3,2,10,1,0,0,0,0,0,15,16,5,1,0,0,11,18,17,8,6,4,9,5,2,3,0,0,0,6,3,2,0,0,0,141,94
250750705000828,1,24,38,48,15,10,8,12,2,0,0,0,0,0,22,19,12,2,1,0,21,23,14,13,8,3,18,12,6,0,1,0,0,9,3,1,3,2,0,213,137
250750705000829,1,21,33,29,11,6,4,15,4,1,0,0,0,0,17,16,7,1,0,0,20,22,17,10,4,0,14,16,5,5,0,0,0,4,2,1,0,0,0,165,120
250750705000830,1,21,39,33,18,4,4,17,4,0,0,0,0,0,17,23,10,1,1,0,25,25,30,11,5,8,13,15,8,4,2,0,0,10,4,3,0,0,0,192,163
250750705000831,1,18,42,46,23,12,8,8,3,2,0,0,0,0,15,12,17,4,0,0,19,21,13,11,1,4,19,15,8,2,0,0,0,4,1,3,0,0,0,210,121
250750705000832,1,15,18,19,8,3,6,13,2,0,0,0,0,0,13,7,5,0,1,0,26,13,20,8,3,2,7,21,3,7,0,0,0,5,1,1,0,0,0,110,117
250750705000833,1,22,31,24,10,4,7,4,1,1,0,0,0,0,21,12,9,1,0,0,12,17,6,3,3,1,7,9,6,1,0,0,0,3,2,1,0,0,0,147,71
250750705000834,1,21,31,37,18,5,7,8,1,1,0,0,0,0,20,11,4,4,0,1,17,15,12,10,2,1,4,13,3,1,2,1,0,4,4,2,1,0,0,169,92
250750705000835,1,18,22,25,16,4,0,3,3,0,0,0,0,0,15,9,4,2,0,0,21,13,10,2,1,1,11,8,4,1,0,0,0,13,5,3,0,0,0,121,93
250750705000836,1,44,14,19,7,1,3,19,3,2,0,0,0,0,41,6,4,3,0,0,24,18,9,3,2,1,18,9,6,3,1,0,0,15,4,2,0,0,0,166,115
250750705000837,1,35,36,41,23,9,7,21,3,1,0,0,0,0,32,20,17,5,1,0,14,9,5,3,1,0,15,6,2,0,0,0,0,8,1,0,0,0,0,251,64
250750705000838,1,19,34,47,25,6,7,4,4,0,0,0,0,0,15,16,11,3,0,0,13,14,3,5,1,0,7,10,5,0,1,0,0,3,0,0,0,0,0,191,62
250750705000839,1,28,49,96,37,7,3,6,3,0,0,0,0,0,25,24,18,2,1,0,10,10,11,6,3,2,6,5,4,1,1,0,0,5,1,5,0,0,0,299,70
250750705000840,1,38,44,54,21,15,3,15,3,1,0,0,0,0,35,21,16,3,0,0,13,7,12,5,2,4,15,11,4,2,1,0,0,2,1,0,0,0,0,269,79
250750705000841,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
